,model,target_dataset,model_name,dataset_name,task_type,metric,batch_size,dataset_path,runtime,score
14,Jeevesh8/init_bert_ft_qqp-33,tweet_eval/offensive,Jeevesh8/init_bert_ft_qqp-33,offensive,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,18.82704305648804,-0.5303772215991971
15,Jeevesh8/init_bert_ft_qqp-33,tweet_eval/offensive,Jeevesh8/init_bert_ft_qqp-33,offensive,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,19.368489742279053,0.3271610501323975
16,ali2066/finetuned_sentence_itr1_2e-05_all_26_02_2022-04_03_26,glue/sst2,ali2066/finetuned_sentence_itr1_2e-05_all_26_02_2022-04_03_26,sst2,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,glue,31.50515651702881,-0.0352110064503063
17,ali2066/finetuned_sentence_itr1_2e-05_all_26_02_2022-04_03_26,glue/sst2,ali2066/finetuned_sentence_itr1_2e-05_all_26_02_2022-04_03_26,sst2,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,glue,32.438934087753296,0.7587631801849251
18,ali2066/finetuned_sentence_itr1_2e-05_all_26_02_2022-04_03_26,tweet_eval/sentiment,ali2066/finetuned_sentence_itr1_2e-05_all_26_02_2022-04_03_26,sentiment,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,21.453044652938843,-0.4833147523246361
19,ali2066/finetuned_sentence_itr1_2e-05_all_26_02_2022-04_03_26,tweet_eval/sentiment,ali2066/finetuned_sentence_itr1_2e-05_all_26_02_2022-04_03_26,sentiment,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,21.623369216918945,0.5269000129264073
20,ali2066/finetuned_sentence_itr1_2e-05_all_26_02_2022-04_03_26,tweet_eval/emotion,ali2066/finetuned_sentence_itr1_2e-05_all_26_02_2022-04_03_26,emotion,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,1.910661458969116,-0.338265460818335
21,ali2066/finetuned_sentence_itr1_2e-05_all_26_02_2022-04_03_26,tweet_eval/emotion,ali2066/finetuned_sentence_itr1_2e-05_all_26_02_2022-04_03_26,emotion,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,2.198035717010498,1.5478477451850805
22,ali2066/finetuned_sentence_itr1_2e-05_all_26_02_2022-04_03_26,rotten_tomatoes,ali2066/finetuned_sentence_itr1_2e-05_all_26_02_2022-04_03_26,,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,rotten_tomatoes,4.424177169799805,-0.4036268097768535
23,ali2066/finetuned_sentence_itr1_2e-05_all_26_02_2022-04_03_26,rotten_tomatoes,ali2066/finetuned_sentence_itr1_2e-05_all_26_02_2022-04_03_26,,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,rotten_tomatoes,4.837851285934448,0.57020274057069
24,ali2066/finetuned_sentence_itr1_2e-05_all_26_02_2022-04_03_26,glue/cola,ali2066/finetuned_sentence_itr1_2e-05_all_26_02_2022-04_03_26,cola,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,glue,3.38923978805542,-0.5982306159541015
25,ali2066/finetuned_sentence_itr1_2e-05_all_26_02_2022-04_03_26,glue/cola,ali2066/finetuned_sentence_itr1_2e-05_all_26_02_2022-04_03_26,cola,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,glue,3.79390001296997,0.214099070385517
26,ali2066/finetuned_sentence_itr1_2e-05_all_26_02_2022-04_03_26,tweet_eval/irony,ali2066/finetuned_sentence_itr1_2e-05_all_26_02_2022-04_03_26,irony,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,1.7827045917510986,-0.6643495612385397
27,ali2066/finetuned_sentence_itr1_2e-05_all_26_02_2022-04_03_26,tweet_eval/irony,ali2066/finetuned_sentence_itr1_2e-05_all_26_02_2022-04_03_26,irony,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,2.148301839828491,0.4147841294767926
28,ali2066/finetuned_sentence_itr1_2e-05_all_26_02_2022-04_03_26,tweet_eval/hate,ali2066/finetuned_sentence_itr1_2e-05_all_26_02_2022-04_03_26,hate,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,5.681604623794556,-0.531446969440921
29,ali2066/finetuned_sentence_itr1_2e-05_all_26_02_2022-04_03_26,tweet_eval/hate,ali2066/finetuned_sentence_itr1_2e-05_all_26_02_2022-04_03_26,hate,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,6.178659200668335,0.4186345183497727
30,ali2066/finetuned_sentence_itr1_2e-05_all_26_02_2022-04_03_26,tweet_eval/offensive,ali2066/finetuned_sentence_itr1_2e-05_all_26_02_2022-04_03_26,offensive,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,9.25878882408142,-0.5246801652976486
31,ali2066/finetuned_sentence_itr1_2e-05_all_26_02_2022-04_03_26,tweet_eval/offensive,ali2066/finetuned_sentence_itr1_2e-05_all_26_02_2022-04_03_26,offensive,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,9.20706343650818,0.3366709149262125
32,vaariis/distilbert-base-uncased-finetuned-emotion,glue/sst2,vaariis/distilbert-base-uncased-finetuned-emotion,sst2,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,glue,27.577139377594,-0.3363246437354783
33,vaariis/distilbert-base-uncased-finetuned-emotion,glue/sst2,vaariis/distilbert-base-uncased-finetuned-emotion,sst2,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,glue,27.67424845695496,0.5564270172833881
34,vaariis/distilbert-base-uncased-finetuned-emotion,tweet_eval/sentiment,vaariis/distilbert-base-uncased-finetuned-emotion,sentiment,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,21.42198824882508,-0.4494914466657956
35,vaariis/distilbert-base-uncased-finetuned-emotion,tweet_eval/sentiment,vaariis/distilbert-base-uncased-finetuned-emotion,sentiment,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,21.67436408996582,0.6167317306232567
36,vaariis/distilbert-base-uncased-finetuned-emotion,tweet_eval/emotion,vaariis/distilbert-base-uncased-finetuned-emotion,emotion,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,1.8665196895599363,-0.269934559695122
37,vaariis/distilbert-base-uncased-finetuned-emotion,tweet_eval/emotion,vaariis/distilbert-base-uncased-finetuned-emotion,emotion,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,2.160441637039185,1.6915184827119434
38,vaariis/distilbert-base-uncased-finetuned-emotion,rotten_tomatoes,vaariis/distilbert-base-uncased-finetuned-emotion,,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,rotten_tomatoes,4.493877649307251,-0.5173358209647014
39,vaariis/distilbert-base-uncased-finetuned-emotion,rotten_tomatoes,vaariis/distilbert-base-uncased-finetuned-emotion,,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,rotten_tomatoes,4.934545040130615,0.4526933640788173
40,vaariis/distilbert-base-uncased-finetuned-emotion,glue/cola,vaariis/distilbert-base-uncased-finetuned-emotion,cola,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,glue,3.2785661220550537,-0.595910033506851
41,vaariis/distilbert-base-uncased-finetuned-emotion,glue/cola,vaariis/distilbert-base-uncased-finetuned-emotion,cola,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,glue,3.484480857849121,0.2202478375793245
42,vaariis/distilbert-base-uncased-finetuned-emotion,tweet_eval/irony,vaariis/distilbert-base-uncased-finetuned-emotion,irony,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,1.8758296966552728,-0.6732886734544201
43,vaariis/distilbert-base-uncased-finetuned-emotion,tweet_eval/irony,vaariis/distilbert-base-uncased-finetuned-emotion,irony,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,2.072317123413086,0.3747663164962015
44,vaariis/distilbert-base-uncased-finetuned-emotion,tweet_eval/hate,vaariis/distilbert-base-uncased-finetuned-emotion,hate,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,5.732900857925415,-0.5383486373800607
45,vaariis/distilbert-base-uncased-finetuned-emotion,tweet_eval/hate,vaariis/distilbert-base-uncased-finetuned-emotion,hate,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,6.1186299324035645,0.4134621095116765
46,vaariis/distilbert-base-uncased-finetuned-emotion,tweet_eval/offensive,vaariis/distilbert-base-uncased-finetuned-emotion,offensive,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,9.058136701583862,-0.5040981632192286
47,vaariis/distilbert-base-uncased-finetuned-emotion,tweet_eval/offensive,vaariis/distilbert-base-uncased-finetuned-emotion,offensive,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,9.234666347503662,0.36180491666089
48,philschmid/tiny-distilbert-classification,glue/sst2,philschmid/tiny-distilbert-classification,sst2,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,glue,11.406233072280884,-1.0465868565375878
49,philschmid/tiny-distilbert-classification,glue/sst2,philschmid/tiny-distilbert-classification,sst2,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,glue,11.377465724945068,0.0018549380170186
50,philschmid/tiny-distilbert-classification,tweet_eval/sentiment,philschmid/tiny-distilbert-classification,sentiment,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,8.462534666061401,-0.795779410787539
51,philschmid/tiny-distilbert-classification,tweet_eval/sentiment,philschmid/tiny-distilbert-classification,sentiment,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,8.366199016571045,0.0030051120918224
52,philschmid/tiny-distilbert-classification,tweet_eval/emotion,philschmid/tiny-distilbert-classification,emotion,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,0.8969404697418213,-0.6543800292600986
53,philschmid/tiny-distilbert-classification,tweet_eval/emotion,philschmid/tiny-distilbert-classification,emotion,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,0.9128055572509766,0.0045005276082592
54,philschmid/tiny-distilbert-classification,rotten_tomatoes,philschmid/tiny-distilbert-classification,,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,rotten_tomatoes,1.837111473083496,-1.0062960696838013
55,philschmid/tiny-distilbert-classification,rotten_tomatoes,philschmid/tiny-distilbert-classification,,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,rotten_tomatoes,1.86136531829834,0.000385537381552
56,philschmid/tiny-distilbert-classification,glue/cola,philschmid/tiny-distilbert-classification,cola,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,glue,1.7500879764556885,-0.953137897416301
57,philschmid/tiny-distilbert-classification,glue/cola,philschmid/tiny-distilbert-classification,cola,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,glue,1.610391616821289,0.0004698150766635
58,philschmid/tiny-distilbert-classification,tweet_eval/irony,philschmid/tiny-distilbert-classification,irony,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,0.881995677947998,-1.0518901811346724
59,philschmid/tiny-distilbert-classification,tweet_eval/irony,philschmid/tiny-distilbert-classification,irony,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,0.84084153175354,0.0034637735026523
60,philschmid/tiny-distilbert-classification,tweet_eval/hate,philschmid/tiny-distilbert-classification,hate,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,2.034562110900879,-1.061438832419736
61,philschmid/tiny-distilbert-classification,tweet_eval/hate,philschmid/tiny-distilbert-classification,hate,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,1.980402469635009,0.0078189517706835
62,philschmid/tiny-distilbert-classification,tweet_eval/offensive,philschmid/tiny-distilbert-classification,offensive,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,2.7010762691497803,-1.0323077271773229
63,philschmid/tiny-distilbert-classification,tweet_eval/offensive,philschmid/tiny-distilbert-classification,offensive,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,2.592895030975342,0.0004041020362633
64,heranm/finetuning-sentiment-model-3000-samples,glue/sst2,heranm/finetuning-sentiment-model-3000-samples,sst2,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,glue,27.5119731426239,-0.2447855383253244
65,heranm/finetuning-sentiment-model-3000-samples,glue/sst2,heranm/finetuning-sentiment-model-3000-samples,sst2,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,glue,28.30553364753723,0.6291480276773906
66,heranm/finetuning-sentiment-model-3000-samples,tweet_eval/sentiment,heranm/finetuning-sentiment-model-3000-samples,sentiment,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,21.60881400108337,-0.4270770646264977
67,heranm/finetuning-sentiment-model-3000-samples,tweet_eval/sentiment,heranm/finetuning-sentiment-model-3000-samples,sentiment,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,22.079608917236328,0.6801919310336426
68,heranm/finetuning-sentiment-model-3000-samples,tweet_eval/emotion,heranm/finetuning-sentiment-model-3000-samples,emotion,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,1.939656019210816,-0.2719503704494467
69,heranm/finetuning-sentiment-model-3000-samples,tweet_eval/emotion,heranm/finetuning-sentiment-model-3000-samples,emotion,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,2.2031428813934326,1.6694172469905817
70,heranm/finetuning-sentiment-model-3000-samples,rotten_tomatoes,heranm/finetuning-sentiment-model-3000-samples,,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,rotten_tomatoes,4.472091197967529,-0.3936089613999362
71,heranm/finetuning-sentiment-model-3000-samples,rotten_tomatoes,heranm/finetuning-sentiment-model-3000-samples,,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,rotten_tomatoes,4.577118158340454,0.5670464000636989
72,heranm/finetuning-sentiment-model-3000-samples,glue/cola,heranm/finetuning-sentiment-model-3000-samples,cola,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,glue,3.4433252811431885,-0.5695683130560542
73,heranm/finetuning-sentiment-model-3000-samples,glue/cola,heranm/finetuning-sentiment-model-3000-samples,cola,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,glue,3.70621919631958,0.2713135808822254
74,heranm/finetuning-sentiment-model-3000-samples,tweet_eval/irony,heranm/finetuning-sentiment-model-3000-samples,irony,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,1.7841644287109375,-0.6446950838839026
75,heranm/finetuning-sentiment-model-3000-samples,tweet_eval/irony,heranm/finetuning-sentiment-model-3000-samples,irony,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,2.0484352111816406,0.4430448127839154
76,heranm/finetuning-sentiment-model-3000-samples,tweet_eval/hate,heranm/finetuning-sentiment-model-3000-samples,hate,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,5.824203252792358,-0.5124322376728665
77,heranm/finetuning-sentiment-model-3000-samples,tweet_eval/hate,heranm/finetuning-sentiment-model-3000-samples,hate,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,6.250334024429321,0.4369699318494978
78,heranm/finetuning-sentiment-model-3000-samples,tweet_eval/offensive,heranm/finetuning-sentiment-model-3000-samples,offensive,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,8.86888337135315,-0.4904060220555285
79,heranm/finetuning-sentiment-model-3000-samples,tweet_eval/offensive,heranm/finetuning-sentiment-model-3000-samples,offensive,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,9.273206949234009,0.3750052765409729
80,marcelcastrobr/sagemaker-distilbert-emotion,glue/sst2,marcelcastrobr/sagemaker-distilbert-emotion,sst2,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,glue,27.603142738342285,-0.3581727106472722
81,marcelcastrobr/sagemaker-distilbert-emotion,glue/sst2,marcelcastrobr/sagemaker-distilbert-emotion,sst2,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,glue,28.371033668518063,0.5356806558942859
82,marcelcastrobr/sagemaker-distilbert-emotion,tweet_eval/sentiment,marcelcastrobr/sagemaker-distilbert-emotion,sentiment,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,22.322631359100345,-0.4562714891569967
83,marcelcastrobr/sagemaker-distilbert-emotion,tweet_eval/sentiment,marcelcastrobr/sagemaker-distilbert-emotion,sentiment,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,21.86832618713379,0.5982345248402705
84,marcelcastrobr/sagemaker-distilbert-emotion,tweet_eval/emotion,marcelcastrobr/sagemaker-distilbert-emotion,emotion,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,1.9071557521820068,-0.2847504999694782
85,marcelcastrobr/sagemaker-distilbert-emotion,tweet_eval/emotion,marcelcastrobr/sagemaker-distilbert-emotion,emotion,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,2.226487874984741,1.6695202779462002
86,marcelcastrobr/sagemaker-distilbert-emotion,rotten_tomatoes,marcelcastrobr/sagemaker-distilbert-emotion,,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,rotten_tomatoes,4.494008302688599,-0.5312552164917419
87,marcelcastrobr/sagemaker-distilbert-emotion,rotten_tomatoes,marcelcastrobr/sagemaker-distilbert-emotion,,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,rotten_tomatoes,4.727384328842163,0.4358786236255179
88,marcelcastrobr/sagemaker-distilbert-emotion,glue/cola,marcelcastrobr/sagemaker-distilbert-emotion,cola,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,glue,3.384608507156372,-0.6017779263758987
89,marcelcastrobr/sagemaker-distilbert-emotion,glue/cola,marcelcastrobr/sagemaker-distilbert-emotion,cola,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,glue,3.732210874557495,0.2126714121855506
90,marcelcastrobr/sagemaker-distilbert-emotion,tweet_eval/irony,marcelcastrobr/sagemaker-distilbert-emotion,irony,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,1.839586973190308,-0.6741664052594166
91,marcelcastrobr/sagemaker-distilbert-emotion,tweet_eval/irony,marcelcastrobr/sagemaker-distilbert-emotion,irony,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,2.0915982723236084,0.3860946229786688
92,marcelcastrobr/sagemaker-distilbert-emotion,tweet_eval/hate,marcelcastrobr/sagemaker-distilbert-emotion,hate,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,5.7943150997161865,-0.5421212162745899
93,marcelcastrobr/sagemaker-distilbert-emotion,tweet_eval/hate,marcelcastrobr/sagemaker-distilbert-emotion,hate,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,6.198850870132446,0.4029862870088494
94,marcelcastrobr/sagemaker-distilbert-emotion,tweet_eval/offensive,marcelcastrobr/sagemaker-distilbert-emotion,offensive,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,9.010510921478271,-0.5221867102132648
95,marcelcastrobr/sagemaker-distilbert-emotion,tweet_eval/offensive,marcelcastrobr/sagemaker-distilbert-emotion,offensive,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,9.605135917663574,0.3390548608197534
96,jasonyim2/distilbert-base-uncased-finetuned-emotion,glue/sst2,jasonyim2/distilbert-base-uncased-finetuned-emotion,sst2,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,glue,27.65428352355957,-0.3543107190289359
97,jasonyim2/distilbert-base-uncased-finetuned-emotion,glue/sst2,jasonyim2/distilbert-base-uncased-finetuned-emotion,sst2,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,glue,28.230090618133545,0.5400777794766536
98,jasonyim2/distilbert-base-uncased-finetuned-emotion,tweet_eval/sentiment,jasonyim2/distilbert-base-uncased-finetuned-emotion,sentiment,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,21.40236234664917,-0.4517442909935354
99,jasonyim2/distilbert-base-uncased-finetuned-emotion,tweet_eval/sentiment,jasonyim2/distilbert-base-uncased-finetuned-emotion,sentiment,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,22.06946897506714,0.6108437619871079
100,jasonyim2/distilbert-base-uncased-finetuned-emotion,tweet_eval/emotion,jasonyim2/distilbert-base-uncased-finetuned-emotion,emotion,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,1.908721923828125,-0.2760756436585861
101,jasonyim2/distilbert-base-uncased-finetuned-emotion,tweet_eval/emotion,jasonyim2/distilbert-base-uncased-finetuned-emotion,emotion,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,2.211834192276001,1.691004102823039
102,jasonyim2/distilbert-base-uncased-finetuned-emotion,rotten_tomatoes,jasonyim2/distilbert-base-uncased-finetuned-emotion,,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,rotten_tomatoes,4.368634462356567,-0.5306944564553181
103,jasonyim2/distilbert-base-uncased-finetuned-emotion,rotten_tomatoes,jasonyim2/distilbert-base-uncased-finetuned-emotion,,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,rotten_tomatoes,4.755277156829834,0.4401209828097815
104,jasonyim2/distilbert-base-uncased-finetuned-emotion,glue/cola,jasonyim2/distilbert-base-uncased-finetuned-emotion,cola,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,glue,3.355938196182251,-0.6048878307626526
